date,week_num,product_family,sku,region,warehouse,demand_units
2024-04-01,66,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,17
2024-04-08,67,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,12
2024-04-15,68,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,14
2024-04-22,69,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,17
2024-04-29,70,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,19
2024-05-06,71,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,18
2024-05-13,72,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,24
2024-05-20,73,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,13
2024-05-27,74,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,19
2024-06-03,75,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,13
2024-06-10,76,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,22
2024-06-17,77,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,19
2024-06-24,78,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,21
2024-07-01,79,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,16
2024-07-08,80,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,25
2024-07-15,81,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,24
2024-07-22,82,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,23
2024-07-29,83,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,20
2024-08-05,84,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,23
2024-08-12,85,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,18
2024-08-19,86,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,24
2024-08-26,87,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,28
2024-09-02,88,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,25
2024-09-09,89,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,17
2024-09-16,90,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,20
2024-09-23,91,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,14
2024-09-30,92,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,20
2024-10-07,93,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,18
2024-10-14,94,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,11
2024-10-21,95,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,12
2024-10-28,96,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,13
2024-11-04,97,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,12
2024-11-11,98,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,9
2024-11-18,99,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,12
2024-11-25,100,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,11
2024-12-02,101,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,9
2024-12-09,102,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,8
2024-12-16,103,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,11
2024-12-23,104,Mechanical Keyboard,KB-MX-FULL,Americas,Toronto-CA,12
2023-01-02,1,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,18
2023-01-09,2,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,18
2023-01-16,3,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,24
2023-01-23,4,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,21
2023-01-30,5,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,23
2023-02-06,6,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,30
2023-02-13,7,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,19
2023-02-20,8,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,39
2023-02-27,9,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,32
2023-03-06,10,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,31
2023-03-13,11,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,35
2023-03-20,12,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,37
2023-03-27,13,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,28
2023-04-03,14,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,55
2023-04-10,15,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,42
2023-04-17,16,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,47
2023-04-24,17,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,53
2023-05-01,18,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,36
2023-05-08,19,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,49
2023-05-15,20,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,43
2023-05-22,21,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,54
2023-05-29,22,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,30
2023-06-05,23,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,45
2023-06-12,24,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,41
2023-06-19,25,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,51
2023-06-26,26,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,52
2023-07-03,27,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,41
2023-07-10,28,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,41
2023-07-17,29,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,47
2023-07-24,30,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,41
2023-07-31,31,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,58
2023-08-07,32,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,46
2023-08-14,33,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,28
2023-08-21,34,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,46
2023-08-28,35,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,40
2023-09-04,36,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,35
2023-09-11,37,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,37
2023-09-18,38,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,47
2023-09-25,39,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,58
2023-10-02,40,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,45
2023-10-09,41,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,36
2023-10-16,42,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,42
2023-10-23,43,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,33
2023-10-30,44,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,29
2023-11-06,45,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,25
2023-11-13,46,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,21
2023-11-20,47,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,25
2023-11-27,48,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,26
2023-12-04,49,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,23
2023-12-11,50,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,21
2023-12-18,51,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,18
2023-12-25,52,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,25
2024-01-01,53,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,17
2024-01-08,54,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,26
2024-01-15,55,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,19
2024-01-22,56,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,21
2024-01-29,57,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,20
2024-02-05,58,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,26
2024-02-12,59,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,37
2024-02-19,60,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,36
2024-02-26,61,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,43
2024-03-04,62,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,41
2024-03-11,63,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,32
2024-03-18,64,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,39
2024-03-25,65,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,37
2024-04-01,66,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,58
2024-04-08,67,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,36
2024-04-15,68,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,56
2024-04-22,69,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,57
2024-04-29,70,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,70
2024-05-06,71,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,45
2024-05-13,72,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,57
2024-05-20,73,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,79
2024-05-27,74,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,44
2024-06-03,75,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,37
2024-06-10,76,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,35
2024-06-17,77,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,59
2024-06-24,78,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,35
2024-07-01,79,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,48
2024-07-08,80,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,57
2024-07-15,81,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,55
2024-07-22,82,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,58
2024-07-29,83,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,56
2024-08-05,84,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,70
2024-08-12,85,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,45
2024-08-19,86,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,47
2024-08-26,87,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,46
2024-09-02,88,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,62
2024-09-09,89,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,62
2024-09-16,90,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,55
2024-09-23,91,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,62
2024-09-30,92,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,37
2024-10-07,93,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,62
2024-10-14,94,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,57
2024-10-21,95,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,46
2024-10-28,96,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,53
2024-11-04,97,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,25
2024-11-11,98,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,29
2024-11-18,99,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,26
2024-11-25,100,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,32
2024-12-02,101,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,21
2024-12-09,102,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,29
2024-12-16,103,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,32
2024-12-23,104,Mechanical Keyboard,KB-MEM-RGB,EMEA,Cork-IE,27
2023-01-02,1,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,26
2023-01-09,2,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,20
2023-01-16,3,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,22
2023-01-23,4,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,35
2023-01-30,5,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,34
2023-02-06,6,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,31
2023-02-13,7,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,31
2023-02-20,8,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,24
2023-02-27,9,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,31
2023-03-06,10,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,61
2023-03-13,11,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,34
2023-03-20,12,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,48
2023-03-27,13,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,59
2023-04-03,14,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,39
2023-04-10,15,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,53
2023-04-17,16,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,63
2023-04-24,17,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,53
2023-05-01,18,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,96
2023-05-08,19,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,39
2023-05-15,20,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,68
2023-05-22,21,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,54
2023-05-29,22,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,65
2023-06-05,23,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,61
2023-06-12,24,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,49
2023-06-19,25,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,60
2023-06-26,26,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,40
2023-07-03,27,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,65
2023-07-10,28,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,62
2023-07-17,29,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,67
2023-07-24,30,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,74
2023-07-31,31,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,64
2023-08-07,32,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,62
2023-08-14,33,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,51
2023-08-21,34,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,52
2023-08-28,35,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,76
2023-09-04,36,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,78
2023-09-11,37,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,55
2023-09-18,38,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,57
2023-09-25,39,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,45
2023-10-02,40,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,66
2023-10-09,41,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,57
2023-10-16,42,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,69
2023-10-23,43,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,37
2023-10-30,44,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,38
2023-11-06,45,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,40
2023-11-13,46,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,41
2023-11-20,47,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,32
2023-11-27,48,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,26
2023-12-04,49,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,35
2023-12-11,50,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,32
2023-12-18,51,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,22
2023-12-25,52,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,35
2024-01-01,53,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,34
2024-01-08,54,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,28
2024-01-15,55,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,29
2024-01-22,56,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,34
2024-01-29,57,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,27
2024-02-05,58,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,35
2024-02-12,59,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,24
2024-02-19,60,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,48
2024-02-26,61,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,31
2024-03-04,62,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,62
2024-03-11,63,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,45
2024-03-18,64,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,48
2024-03-25,65,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,46
2024-04-01,66,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,52
2024-04-08,67,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,75
2024-04-15,68,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,35
2024-04-22,69,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,76
2024-04-29,70,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,64
2024-05-06,71,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,47
2024-05-13,72,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,49
2024-05-20,73,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,85
2024-05-27,74,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,51
2024-06-03,75,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,49
2024-06-10,76,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,78
2024-06-17,77,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,67
2024-06-24,78,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,52
2024-07-01,79,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,66
2024-07-08,80,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,52
2024-07-15,81,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,81
2024-07-22,82,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,81
2024-07-29,83,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,73
2024-08-05,84,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,71
2024-08-12,85,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,94
2024-08-19,86,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,66
2024-08-26,87,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,52
2024-09-02,88,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,71
2024-09-09,89,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,96
2024-09-16,90,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,50
2024-09-23,91,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,55
2024-09-30,92,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,62
2024-10-07,93,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,54
2024-10-14,94,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,42
2024-10-21,95,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,60
2024-10-28,96,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,72
2024-11-04,97,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,44
2024-11-11,98,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,33
2024-11-18,99,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,27
2024-11-25,100,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,36
2024-12-02,101,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,40
2024-12-09,102,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,33
2024-12-16,103,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,29
2024-12-23,104,Mechanical Keyboard,KB-MEM-RGB,EMEA,Amsterdam-NL,26
2023-01-02,1,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,21
2023-01-09,2,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,32
2023-01-16,3,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,34
2023-01-23,4,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,22
2023-01-30,5,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,44
2023-02-06,6,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,39
2023-02-13,7,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,49
2023-02-20,8,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,30
2023-02-27,9,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,32
2023-03-06,10,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,44
2023-03-13,11,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,53
2023-03-20,12,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,72
2023-03-27,13,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,60
2023-04-03,14,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,52
2023-04-10,15,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,45
2023-04-17,16,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,73
2023-04-24,17,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,48
2023-05-01,18,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,82
2023-05-08,19,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,56
2023-05-15,20,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,83
2023-05-22,21,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,69
2023-05-29,22,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,59
2023-06-05,23,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,55
2023-06-12,24,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,58
2023-06-19,25,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,68
2023-06-26,26,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,64
2023-07-03,27,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,56
2023-07-10,28,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,62
2023-07-17,29,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,65
2023-07-24,30,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,42
2023-07-31,31,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,72
2023-08-07,32,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,54
2023-08-14,33,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,52
2023-08-21,34,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,47
2023-08-28,35,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,45
2023-09-04,36,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,49
2023-09-11,37,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,55
2023-09-18,38,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,91
2023-09-25,39,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,53
2023-10-02,40,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,59
2023-10-09,41,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,59
2023-10-16,42,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,53
2023-10-23,43,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,47
2023-10-30,44,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,35
2023-11-06,45,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,56
2023-11-13,46,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,56
2023-11-20,47,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,26
2023-11-27,48,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,27
2023-12-04,49,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,30
2023-12-11,50,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,25
2023-12-18,51,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,32
2023-12-25,52,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,25
2024-01-01,53,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,45
2024-01-08,54,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,38
2024-01-15,55,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,33
2024-01-22,56,Mechanical Keyboard,KB-MEM-RGB,APAC,Shanghai-CN,41
